,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,TOT,NBA,PF,81,2974,,,19%,67%,15%,-1.9,-0.9,97,50,106,54,163,0,502,33,94
2000-01,27,WAS,NBA,PF,54,1981,,,,80%,21%,-6.1,+2.2,56,43,57,38,105,0,346,22,68
2000-01,27,DAL,NBA,PF,27,993,,,57%,41%,3%,+6.4,+2.5,41,7,49,16,58,0,156,11,26
2001-02,28,TOT,NBA,PF,81,2635,,,18%,54%,27%,-2.4,-2.3,53,39,111,43,143,0,380,21,89
2001-02,28,DAL,NBA,PF,53,1659,,,28%,66%,6%,+0.4,-7.1,34,12,75,22,84,0,211,13,52
2001-02,28,DEN,NBA,PF,28,976,,,2%,35%,63%,-7.3,-1.0,19,27,36,21,59,0,169,8,37
2002-03,29,DEN,NBA,PF,77,2730,,,5%,89%,5%,-10.7,-4.2,82,51,86,35,146,0,505,31,102
2003-04,30,ORL,NBA,PF,81,2877,,,13%,83%,4%,-6.8,+4.1,53,63,120,41,176,0,363,40,104
2004-05,31,HOU,NBA,PF,61,1624,,,,95%,5%,+1.7,-5.2,27,23,53,18,49,0,213,11,26
2005-06,32,HOU,NBA,PF,80,2537,,,,90%,9%,-5.3,-10.7,47,29,81,35,86,12,263,23,63
2006-07,33,HOU,NBA,PF,80,2123,,,,76%,24%,+2.0,-7.9,43,24,65,21,80,18,321,9,38
2007-08,34,DAL,NBA,PF,50,353,,,12%,83%,5%,-6.8,-13.2,5,4,43,6,7,6,38,2,8
2008-09,35,TOT,NBA,SF-PF,42,472,,,40%,59%,1%,-10.7,-12.6,10,6,31,4,18,2,61,4,11
2008-09,35,DEN,NBA,PF,3,22,,,,99%,1%,+3.8,+0.2,0,0,3,0,0,0,4,0,1
2008-09,35,CHA,NBA,SF,39,450,,,42%,57%,1%,-11.6,-11.4,10,6,28,4,18,2,57,4,10
2009-10,36,POR,NBA,C,73,1632,,,,20%,80%,-1.8,-9.6,31,14,90,18,33,14,139,6,27
2010-11,37,MIA,NBA,PF,57,592,,,3%,94%,3%,+2.8,-6.8,4,9,28,8,13,2,59,1,7
2011-12,38,MIA,NBA,PF,28,190,,,3%,72%,26%,-13.8,-21.8,8,4,8,4,5,0,24,1,12
2012-13,39,MIA,NBA,PF,7,51,,,,60%,41%,-9.0,-18.3,3,0,5,0,1,0,16,1,2
Career,,,NBA,,798,20790,,,9%,74%,18%,-3.8,-4.6,463,316,827,287,920,54,2884,183,583
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,221,6284,,,,87%,13%,-1.0,-8.3,117,76,199,74,215,30,797,43,127
3 seasons,,DAL,NBA,,130,3005,,,36%,59%,5%,+1.6,-4.7,80,23,167,44,149,6,405,26,86
3 seasons,,DEN,NBA,,108,3728,,,4%,75%,20%,-9.8,-3.3,101,78,125,56,205,0,678,39,140
3 seasons,,MIA,NBA,,92,833,,,2%,87%,11%,-1.7,-10.9,15,13,41,12,19,2,99,3,21
1 season,,ORL,NBA,,81,2877,,,13%,83%,4%,-6.8,+4.1,53,63,120,41,176,0,363,40,104
1 season,,POR,NBA,,73,1632,,,,20%,80%,-1.8,-9.6,31,14,90,18,33,14,139,6,27
1 season,,WAS,NBA,,54,1981,,,,80%,21%,-6.1,+2.2,56,43,57,38,105,0,346,22,68
1 season,,CHA,NBA,,39,450,,,42%,57%,1%,-11.6,-11.4,10,6,28,4,18,2,57,4,10
