Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2014-15,20,BOS,NBA,PG,67,38,1808,4.8,13.2,0.367,2.5,7.5,0.335,2.3,5.7,0.41,2.3,3.5,0.646,1.7,4.5,6.1,5.8,2.7,0.5,2.5,4.9,14.5,NA,101,104
2015-16,21,BOS,NBA,PG,61,10,1667,5.4,15.5,0.348,1.8,7,0.253,3.6,8.4,0.427,3.8,4.9,0.777,2.2,5.2,7.5,5.4,2.7,0.5,2.3,5.4,16.3,NA,101,103
2016-17,22,BOS,NBA,SG,79,24,2399,5.6,15.5,0.359,1.9,6.9,0.283,3.6,8.6,0.42,4.2,5.2,0.812,1.6,4.7,6.3,7.5,2.6,0.7,3.3,4,17.3,NA,102,108
2017-18,23,BOS,NBA,SG,54,11,1614,5.9,15.9,0.367,2.3,7.7,0.301,3.5,8.2,0.429,3,4.1,0.729,1.3,4.5,5.9,8,2.2,0.7,4,4.1,17,NA,97,104
2018-19,24,BOS,NBA,SG,80,60,2200,5.2,12.4,0.422,2.8,7.6,0.364,2.5,4.8,0.511,2.3,2.8,0.806,1.2,3.9,5.1,7,3.1,0.6,2.7,4.4,15.5,NA,113,107
2019-20,25,BOS,NBA,SG,53,39,1721,6.7,17.8,0.38,3.6,10.3,0.348,3.1,7.4,0.424,3,3.6,0.835,1.1,4.6,5.7,7.2,2.4,0.8,2.5,4,20.1,NA,110,107
Career,NA,,NBA,,394,182,11409,5.6,14.9,0.374,2.5,7.8,0.318,3.1,7.2,0.434,3.1,4,0.774,1.5,4.5,6.1,6.9,2.6,0.6,2.9,4.4,16.7,NA,104,106
