,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,20,BOS,NBA,PG,67,1808,.367,18.0,.430,.176,.090,.071,.092,.570,.410,.560,.256,.382,.295,.335,.393,.015,6,.901,.176,.396,4,0
2015-16,21,BOS,NBA,PG,61,1667,.348,14.4,.544,.291,.146,.053,.055,.456,.427,.513,.312,.393,.310,.253,.390,.013,5,.738,.245,.203,4,0
2016-17,22,BOS,NBA,SG,79,2399,.359,15.7,.557,.224,.179,.077,.076,.443,.420,.488,.396,.362,.333,.283,.417,.013,9,.904,.223,.419,9,0
2017-18,23,BOS,NBA,SG,54,1614,.367,16.3,.517,.177,.161,.095,.083,.483,.429,.593,.301,.388,.372,.301,.333,.012,5,.760,.145,.278,3,0
2018-19,24,BOS,NBA,SG,80,2200,.422,18.1,.390,.173,.115,.053,.049,.610,.511,.694,.354,.400,.357,.364,.434,.023,12,.921,.251,.379,0,0
2019-20,25,BOS,NBA,SG,53,1721,.380,18.6,.418,.104,.165,.104,.044,.582,.424,.530,.365,.470,.286,.348,.304,.008,4,.719,.149,.345,5,0
Career,,,NBA,,394,11409,.374,16.8,.479,.191,.146,.076,.066,.521,.434,.552,.344,.404,.328,.318,.381,.014,41,.830,.199,.345,25,0
