Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,23,BLB,NBA,C,2,NA,94,3.8,5.7,0.667,1.9,3.4,0.556,9.2,3.1,4.2,9.6
1954-55,25,ROC,NBA,PF,3,NA,70,1.5,6.2,0.25,3.6,5.1,0.7,8.2,1.5,2.6,6.7
Career,NA,,NBA,,5,NA,164,2.9,5.9,0.481,2.6,4.2,0.632,8.8,2.4,3.5,8.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ROC,NBA,,3,NA,70,1.5,6.2,0.25,3.6,5.1,0.7,8.2,1.5,2.6,6.7
1 season,NA,BLB,NBA,,2,NA,94,3.8,5.7,0.667,1.9,3.4,0.556,9.2,3.1,4.2,9.6
