Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1952-53,23,BLB,NBA,C,2,94,20.7,0.659,0.6,NA,NA,NA,19.1,NA,0.4,0.1,0.4,0.22
1954-55,25,ROC,NBA,PF,3,70,8.4,0.396,0.833,NA,NA,NA,6.6,NA,0,0.1,0.1,0.067
Career,NA,,NBA,,5,164,15.5,0.537,0.704,NA,NA,NA,13.8,NA,0.3,0.2,0.5,0.155
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ROC,NBA,,3,70,8.4,0.396,0.833,NA,NA,NA,6.6,NA,0,0.1,0.1,0.067
1 season,NA,BLB,NBA,,2,94,20.7,0.659,0.6,NA,NA,NA,19.1,NA,0.4,0.1,0.4,0.22
