Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,25,TOT,NBA,SF-SG,5,0,25,0,8,0,0,4,0,0,4,0,0,1,2,0.5,0,4,4,5,1,1,0,1,1
2019-20,25,ATL,NBA,SG,2,0,17,0,7,0,0,3,0,0,4,0,0,0,0,NA,0,2,2,3,1,0,0,1,0
2019-20,25,TOR,NBA,SF,3,0,8,0,1,0,0,1,0,0,0,NA,0,1,2,0.5,0,2,2,2,0,1,0,0,1
Career,NA,,NBA,,5,0,25,0,8,0,0,4,0,0,4,0,0,1,2,0.5,0,4,4,5,1,1,0,1,1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,TOR,NBA,,3,0,8,0,1,0,0,1,0,0,0,NA,0,1,2,0.5,0,2,2,2,0,1,0,0,1
1 season,NA,ATL,NBA,,2,0,17,0,7,0,0,3,0,0,4,0,0,0,0,NA,0,2,2,3,1,0,0,1,0
