Season,Team,Lg,Salary
1985-86,Dallas Mavericks,NBA,"$200,000"
1987-88,Dallas Mavericks,NBA,"$260,000"
1988-89,Dallas Mavericks,NBA,"$280,000"
Career,(may be incomplete),,"$740,000"
