Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,29,UTA,NBA,PG,1,0,19:00,3,8,0.375,0,0,NA,0,0,NA,0,0,11,1,0,4,1,6
Career,NA,,NBA,,1,0,19,3,8,0.375,0,0,NA,0,0,NA,0,0,11,1,0,4,1,6
