,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,29,UTA,NBA,,12,24,1,2,12,24,7,10,,,10,16,4,1,6,4,29,
1984-85,30,UTA,NBA,,10,15,1,3,9,14,8,9,2,4,6,11,4,0,4,5,25,23.6
1985-86,31,UTA,NBA,,12,18,1,1,11,17,7,7,0,5,5,12,2,0,2,1,32,30.3
1986-87,32,UTA,NBA,,7,14,0,1,7,14,2,2,1,5,6,15,1,0,4,2,15,16.9
1987-88,33,UTA,NBA,,1,3,0,0,1,3,0,0,0,1,1,4,1,0,1,1,2,2.4
1988-89,34,TOT,NBA,,5,7,1,1,4,6,2,2,2,3,4,6,2,0,3,3,11,7.9
1988-89,34,MIL,NBA,,5,7,1,1,4,6,2,2,2,3,4,6,2,0,3,3,11,7.9
1989-90,35,IND,NBA,,1,3,0,0,1,3,0,0,0,1,1,2,1,0,1,3,2,1.5
1990-91,36,PHI,NBA,,6,11,2,2,5,10,3,4,1,3,3,5,2,0,3,3,16,14.1
Career,,,,,12,24,2,3,12,24,8,10,,,10,16,4,1,6,5,32,
5 Seasons,,UTA,NBA,,12,24,1,3,12,24,8,10,,,10,16,4,1,6,5,32,
1 Season,,MIL,NBA,,5,7,1,1,4,6,2,2,2,3,4,6,2,0,3,3,11,7.9
1 Season,,PHI,NBA,,6,11,2,2,5,10,3,4,1,3,3,5,2,0,3,3,16,14.1
1 Season,,IND,NBA,,1,3,0,0,1,3,0,0,0,1,1,2,1,0,1,3,2,1.5
