Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,NYK,NBA,PG,82,0,1324,5.9,14.1,0.417,0.1,0.4,0.267,5.8,13.7,0.421,5.7,7.2,0.791,2,2.5,4.5,7.7,3.5,0.4,5.3,5.5,17.5
1984-85,23,NYK,NBA,PG,82,66,2489,6.2,14.3,0.435,0,0.2,0,6.2,14.1,0.442,3.5,5,0.7,1.9,2.2,4,5.9,2.4,0.3,3,3.5,16
1985-86,24,NYK,NBA,PG,81,35,2023,5.8,13.4,0.43,0,0.2,0,5.8,13.2,0.436,3.4,4.9,0.686,1.8,2.1,3.9,6,2.6,0.6,3.4,3.8,14.9
1986-87,25,DEN,NBA,PG,81,25,2020,6.4,13.2,0.482,0,0.1,0,6.4,13.2,0.485,4.8,6.5,0.745,2.8,3,5.8,5,2.1,0.7,3.3,4.1,17.6
1987-88,26,WSB,NBA,SG,52,0,940,4.4,11.1,0.392,0,0.2,0,4.4,10.9,0.4,3.1,4,0.781,1.6,3.2,4.9,3.8,2.4,0.4,2.6,4,11.9
1988-89,27,WSB,NBA,PG,79,78,2565,4,9.6,0.42,0,0.1,0,4,9.4,0.426,2,2.6,0.772,1.9,5.2,7.1,7,2.2,0.3,2.6,3,10
1989-90,28,WSB,NBA,PG,81,81,2883,3.9,8.7,0.454,0,0.3,0.095,3.9,8.4,0.465,1.7,2.5,0.687,2.2,6.8,8.9,8.1,1.7,0.4,2.2,2.7,9.6
1990-91,29,WSB,NBA,PG,71,65,2305,3.6,8.4,0.43,0,0.1,0,3.6,8.2,0.437,1.5,2.4,0.604,2.2,5.6,7.8,7.2,1.2,0.5,2.4,3.1,8.6
1991-92,30,DET,NBA,SG,74,4,1541,3.8,8.9,0.423,0,0.2,0,3.8,8.7,0.434,1.5,2.5,0.619,2,3.6,5.6,4.8,1.5,0.4,1.8,3.1,9
1992-93,31,TOT,NBA,PG-SG,37,2,511,2.4,6.8,0.354,0,0.1,0,2.4,6.7,0.358,0.8,1.8,0.462,1.5,2.5,4.1,3.7,2.3,0.1,1.8,4.4,5.6
1992-93,31,DET,NBA,SG,9,2,144,0.7,4.7,0.158,0,0.2,0,0.7,4.5,0.167,0.5,1.5,0.333,1,3.7,4.7,2.3,2.5,0,3.2,3,2
1992-93,31,CHI,NBA,PG,28,0,367,3,7.6,0.403,0,0,NA,3,7.6,0.403,1,2,0.5,1.8,2.1,3.8,4.3,2.3,0.2,1.2,5,7.1
Career,NA,,NBA,,720,356,18601,4.8,11,0.435,0,0.2,0.059,4.8,10.8,0.441,2.8,3.9,0.713,2,4,6.1,6.3,2.1,0.4,2.8,3.5,12.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WSB,NBA,,283,224,8693,3.9,9.1,0.429,0,0.2,0.044,3.9,8.9,0.437,1.9,2.7,0.707,2,5.6,7.6,7.1,1.8,0.4,2.4,3.1,9.7
3 seasons,NA,NYK,NBA,,245,101,5836,6,13.9,0.429,0,0.3,0.095,6,13.7,0.436,4,5.5,0.723,1.9,2.2,4.1,6.3,2.7,0.4,3.6,4.1,15.9
2 seasons,NA,DET,NBA,,83,6,1685,3.5,8.5,0.41,0,0.2,0,3.5,8.3,0.422,1.4,2.4,0.604,1.9,3.6,5.5,4.6,1.6,0.4,2,3.1,8.4
1 season,NA,DEN,NBA,,81,25,2020,6.4,13.2,0.482,0,0.1,0,6.4,13.2,0.485,4.8,6.5,0.745,2.8,3,5.8,5,2.1,0.7,3.3,4.1,17.6
1 season,NA,CHI,NBA,,28,0,367,3,7.6,0.403,0,0,NA,3,7.6,0.403,1,2,0.5,1.8,2.1,3.8,4.3,2.3,0.2,1.2,5,7.1
