Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,22,DET,NBA,PF,28,NA,136,28,65,0.431,21,29,0.724,15,21,36,3,4,2,21,77
Career,NA,,NBA,,28,NA,136,28,65,0.431,21,29,0.724,15,21,36,3,4,2,21,77
