Season,Team,Lg,Salary
1987-88,Washington Bullets,NBA,"$308,000"
1988-89,Washington Bullets,NBA,"$350,000"
1990-91,Washington Bullets,NBA,"$1,000,000"
1991-92,Washington Bullets,NBA,"$1,100,000"
1992-93,Los Angeles Clippers,NBA,"$800,000"
1993-94,Los Angeles Clippers,NBA,"$1,100,000"
1994-95,Indiana Pacers,NBA,"$375,000"
Career,(may be incomplete),,"$5,033,000"
