Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,GSW,NBA,C,66,34,22.6,2.9,5.9,0.485,0,0.1,0.286,2.8,5.8,0.488,0.487,1,2.3,0.447,3,4.3,7.4,0.7,0.5,0.6,1.3,3,6.8
1995-96,23,GSW,NBA,C,59,1,12.3,1.3,2.3,0.585,0,0,0,1.3,2.3,0.594,0.585,0.4,0.9,0.473,1.2,1.7,2.9,0.4,0.3,0.5,0.7,2.3,3.1
1996-97,24,TOT,NBA,C,42,29,17.5,1.9,4.1,0.454,0,0,0,1.9,4.1,0.459,0.454,0.7,1.5,0.508,2.4,3.1,5.6,0.7,0.6,1,0.7,2.3,4.5
1996-97,24,GSW,NBA,C,1,0,5,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
1996-97,24,TOR,NBA,C,41,29,17.9,1.9,4.2,0.457,0,0,0,1.9,4.2,0.462,0.457,0.8,1.5,0.508,2.5,3.2,5.7,0.8,0.6,1.1,0.7,2.4,4.6
1997-98,25,MIN,NBA,C,6,0,5,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0,0.2,0,0.5,0.5,1,0,0,0,0.7,1.2,1
Career,NA,,NBA,,173,64,17.2,2,4.1,0.496,0,0.1,0.182,2,4,0.501,0.498,0.7,1.6,0.465,2.2,3,5.2,0.6,0.5,0.7,0.9,2.5,4.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,GSW,NBA,,126,35,17.6,2.1,4.2,0.51,0,0.1,0.222,2.1,4.1,0.515,0.511,0.7,1.6,0.454,2.2,3.1,5.2,0.5,0.4,0.5,1,2.6,5
1 season,NA,TOR,NBA,,41,29,17.9,1.9,4.2,0.457,0,0,0,1.9,4.2,0.462,0.457,0.8,1.5,0.508,2.5,3.2,5.7,0.8,0.6,1.1,0.7,2.4,4.6
1 season,NA,MIN,NBA,,6,0,5,0.5,1,0.5,0,0,NA,0.5,1,0.5,0.5,0,0.2,0,0.5,0.5,1,0,0,0,0.7,1.2,1
