Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,ATL,NBA,NA,11,29,2.3,0.29,NA,0.778,NA,NA,NA,4.1,NA,NA,NA,NA,-0.1,0,-0.1,-0.134
1969-70,24,DNR,ABA,NA,7,87,7.9,0.448,0.042,0.792,NA,NA,19.2,5.7,NA,33.1,20.6,NA,0,0.2,0.1,0.077
1971-72,26,DNR,ABA,NA,2,10,13.1,0.5,0,0,8.8,37.2,22.6,14.1,NA,20,18.7,NA,0,0,0,0.133
Career,NA,,TOT,NA,20,126,7.1,0.413,0.027,0.703,8.8,37.2,19.5,6,NA,31.9,20.4,NA,-0.1,0.2,0.1,0.033
,NA,,NBA,NA,11,29,2.3,0.29,NA,0.778,NA,NA,NA,4.1,NA,NA,NA,NA,-0.1,0,-0.1,-0.134
,NA,,ABA,NA,9,97,8.5,0.454,0.036,0.679,8.8,37.2,19.5,6.6,NA,31.9,20.4,NA,0,0.2,0.2,0.083
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,NA,11,29,2.3,0.29,NA,0.778,NA,NA,NA,4.1,NA,NA,NA,NA,-0.1,0,-0.1,-0.134
2 seasons,NA,DNR,ABA,NA,9,97,8.5,0.454,0.036,0.679,8.8,37.2,19.5,6.6,NA,31.9,20.4,NA,0,0.2,0.2,0.083
