Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,23,ATL,NBA,NA,11,NA,29,2,9,0.222,NA,NA,NA,2,9,0.222,0.222,3,7,0.429,NA,NA,10,1,NA,NA,8,7
1969-70,24,DNR,ABA,NA,7,NA,87,10,24,0.417,0,1,0,10,23,0.435,0.417,9,19,0.474,16,22,38,4,NA,16,12,29
1971-72,26,DNR,ABA,NA,2,NA,10,2,4,0.5,0,0,NA,2,4,0.5,0.5,0,0,NA,1,4,5,1,NA,1,3,4
Career,NA,,TOT,NA,20,NA,126,14,37,0.378,0,1,0,14,36,0.389,0.378,12,26,0.462,17,26,53,6,NA,17,23,40
,NA,,NBA,NA,11,NA,29,2,9,0.222,NA,NA,NA,2,9,0.222,0.222,3,7,0.429,NA,NA,10,1,NA,NA,8,7
,NA,,ABA,NA,9,NA,97,12,28,0.429,0,1,0,12,27,0.444,0.429,9,19,0.474,17,26,43,5,NA,17,15,33
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,NA,11,NA,29,2,9,0.222,NA,NA,NA,2,9,0.222,0.222,3,7,0.429,NA,NA,10,1,NA,NA,8,7
2 seasons,NA,DNR,ABA,NA,9,NA,97,12,28,0.429,0,1,0,12,27,0.444,0.429,9,19,0.474,17,26,43,5,NA,17,15,33
