Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,24,HOU,NBA,PF,8,NA,152,7.7,12.9,0.595,1.8,4.9,0.375,3.7,7.4,11.1,4.6,2.8,0.6,5.5,17.2,NA,NA,102
Career,NA,,NBA,,8,NA,152,7.7,12.9,0.595,1.8,4.9,0.375,3.7,7.4,11.1,4.6,2.8,0.6,5.5,17.2,NA,NA,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HOU,NBA,,8,NA,152,7.7,12.9,0.595,1.8,4.9,0.375,3.7,7.4,11.1,4.6,2.8,0.6,5.5,17.2,NA,NA,102
