Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,KCO,NBA,PF,74,NA,1634,6,14,0.431,1.7,2.6,0.681,NA,NA,11.2,1.7,NA,NA,5,13.8
1973-74,23,TOT,NBA,PF,48,NA,591,4.9,12.3,0.401,1.5,2.3,0.632,2.9,7.9,10.8,2.3,1.1,1.5,5.8,11.3
1973-74,23,KCO,NBA,PF,12,NA,170,5.1,12.1,0.421,3,5.1,0.583,2.8,9.1,11.9,1.7,0.6,0.4,5.7,13.1
1973-74,23,HOU,NBA,PF,36,NA,421,4.9,12.4,0.393,0.9,1.2,0.714,3,7.4,10.3,2.5,1.3,1.9,5.8,10.6
1974-75,24,HOU,NBA,PF,77,NA,1578,4.5,10.7,0.417,1.6,2.2,0.732,3.1,5.5,8.7,3,1.3,0.5,4.5,10.6
1975-76,25,HOU,NBA,PF,65,NA,1049,3.9,9.6,0.411,1.3,1.9,0.679,3.1,7.3,10.4,2.6,1.1,0.7,4.7,9.2
Career,NA,,NBA,,264,NA,4852,4.9,11.8,0.419,1.6,2.3,0.691,3.1,6.5,10.2,2.4,1.2,0.7,4.9,11.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,178,NA,3048,4.3,10.6,0.411,1.4,2,0.713,3.1,6.4,9.5,2.8,1.2,0.8,4.7,10.1
2 seasons,NA,KCO,NBA,,86,NA,1804,5.9,13.8,0.43,1.9,2.8,0.664,2.8,9.1,11.2,1.7,0.6,0.4,5,13.7
