Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2011-12,22,SAC,NBA,PG,65,1656,17.6,0.574,0.384,0.324,3,8.4,5.6,25.6,1.6,0.4,13.9,19.8,NA,4.2,0,4.3,0.124,NA,2.4,-1.6,0.8,1.2
2012-13,23,SAC,NBA,PG,79,2122,17.5,0.574,0.386,0.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23,NA,5.2,-0.1,5,0.114,NA,2.5,-2,0.5,1.3
2013-14,24,SAC,NBA,PG,72,2497,20.5,0.574,0.332,0.371,2.1,7.5,4.7,32.2,1.9,0.3,14.3,26.3,NA,6.4,1.3,7.7,0.149,NA,3.9,-0.7,3.2,3.2
2014-15,25,TOT,NBA,PG,67,1726,20.6,0.579,0.434,0.437,2.1,7.7,4.9,27.2,1.6,0.2,13.1,27.8,NA,5,1.1,6.1,0.169,NA,4.1,-0.9,3.2,2.3
2014-15,25,PHO,NBA,PG,46,1181,19.7,0.579,0.404,0.412,2.4,7.8,5.1,23.6,1.9,0.3,12.8,25.8,NA,3.2,0.7,4,0.162,NA,3.2,-0.8,2.5,1.4
2014-15,25,BOS,NBA,PG,21,545,22.3,0.579,0.488,0.481,1.4,7.5,4.4,35.2,1.1,0,13.5,32.1,NA,1.8,0.3,2.1,0.185,NA,6,-1.3,4.6,0.9
2015-16,26,BOS,NBA,PG,82,2644,21.5,0.562,0.336,0.394,1.8,8,4.9,32.7,1.7,0.3,11.9,29.6,NA,7.2,2.5,9.7,0.177,NA,4.9,-0.6,4.3,4.2
2016-17,27,BOS,NBA,PG,76,2569,26.5,0.625,0.439,0.441,1.9,7,4.4,32.5,1.4,0.4,10.7,34,NA,10.9,1.6,12.5,0.234,NA,7.8,-1.1,6.7,5.6
2017-18,28,TOT,NBA,PG,32,862,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,NA,-0.1,0.3,0.2,0.009,NA,-0.9,-3.9,-4.9,-0.6
2017-18,28,CLE,NBA,PG,15,406,12.3,0.493,0.448,0.351,2,6.5,4.3,25.1,1.1,0.4,15.5,28.9,NA,-0.1,0.1,-0.1,-0.008,NA,-1.2,-3.6,-4.8,-0.3
2017-18,28,LAL,NBA,PG,17,456,12.8,0.52,0.445,0.278,2.4,6,4.2,28.8,0.6,0.2,17.5,28.7,NA,0,0.2,0.2,0.024,NA,-0.7,-4.2,-4.9,-0.3
2018-19,29,DEN,NBA,SG,12,181,7,0.437,0.434,0.273,3,4.8,3.9,18.6,1.4,0.5,14,30.4,NA,-0.4,0.1,-0.3,-0.077,NA,-4,-2.5,-6.5,-0.2
2019-20,30,WAS,NBA,PG,40,925,11.6,0.531,0.444,0.178,1.3,7,4,23.2,0.7,0.6,14.4,24.1,NA,0.2,-0.1,0,0.001,NA,-0.5,-3.9,-4.4,-0.6
Career,NA,,NBA,,525,15182,19.8,0.575,0.392,0.374,2,7.5,4.7,29,1.5,0.3,12.9,27.2,NA,38.6,6.7,45.3,0.143,NA,3.7,-1.5,2.3,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAC,NBA,,216,6275,18.7,0.574,0.362,0.352,2.2,7.7,4.8,27.9,1.7,0.2,13.7,23.5,NA,15.8,1.2,17.1,0.13,NA,3,-1.4,1.6,5.8
3 seasons,NA,BOS,NBA,,179,5758,23.8,0.594,0.398,0.424,1.8,7.5,4.6,32.8,1.5,0.3,11.5,31.8,NA,19.9,4.5,24.4,0.203,NA,6.3,-0.9,5.4,10.7
1 season,NA,PHO,NBA,,46,1181,19.7,0.579,0.404,0.412,2.4,7.8,5.1,23.6,1.9,0.3,12.8,25.8,NA,3.2,0.7,4,0.162,NA,3.2,-0.8,2.5,1.4
1 season,NA,WAS,NBA,,40,925,11.6,0.531,0.444,0.178,1.3,7,4,23.2,0.7,0.6,14.4,24.1,NA,0.2,-0.1,0,0.001,NA,-0.5,-3.9,-4.4,-0.6
1 season,NA,LAL,NBA,,17,456,12.8,0.52,0.445,0.278,2.4,6,4.2,28.8,0.6,0.2,17.5,28.7,NA,0,0.2,0.2,0.024,NA,-0.7,-4.2,-4.9,-0.3
1 season,NA,CLE,NBA,,15,406,12.3,0.493,0.448,0.351,2,6.5,4.3,25.1,1.1,0.4,15.5,28.9,NA,-0.1,0.1,-0.1,-0.008,NA,-1.2,-3.6,-4.8,-0.3
1 season,NA,DEN,NBA,,12,181,7,0.437,0.434,0.273,3,4.8,3.9,18.6,1.4,0.5,14,30.4,NA,-0.4,0.1,-0.3,-0.077,NA,-4,-2.5,-6.5,-0.2
