,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,SAC,NBA,PG,65,1656,100%,,,,,-2.3,+7.7,56,36,43,3,54,17,587,11,34
2012-13,23,SAC,NBA,PG,79,2122,99%,1%,,,,-3.7,+3.7,73,45,50,9,99,11,719,26,63
2013-14,24,SAC,NBA,PG,72,2497,100%,,,,,+0.2,+9.4,105,78,73,13,113,18,1012,29,57
2014-15,25,TOT,NBA,PG,67,1726,100%,,,,,+4.1,+5.9,57,58,50,11,108,10,696,15,54
2014-15,25,PHO,NBA,PG,46,1181,100%,,,,,+2.9,+5.6,33,39,32,7,63,6,427,5,31
2014-15,25,BOS,NBA,PG,21,545,100%,,,,,+6.8,+7.9,24,19,18,4,45,4,269,10,23
2015-16,26,BOS,NBA,PG,82,2644,100%,,,,,+4.0,+2.2,88,98,43,16,197,22,1187,40,109
2016-17,27,BOS,NBA,PG,76,2569,100%,,,,,+4.5,+4.2,102,78,65,10,228,23,1087,39,114
2017-18,28,TOT,NBA,PG,32,862,100%,,,,,-7.4,-7.9,48,33,25,3,43,7,360,4,43
2017-18,28,CLE,NBA,PG,15,406,100%,,,,,-16.2,-19.2,19,14,13,3,27,4,160,3,24
2017-18,28,LAL,NBA,PG,17,456,100%,,,,,+0.4,+2.2,29,19,12,0,16,3,200,1,19
2018-19,29,DEN,NBA,SG,12,181,18%,82%,,,,-4.3,-8.4,11,4,6,0,12,1,53,3,8
2019-20,30,WAS,NBA,PG,40,925,100%,,,,,-10.6,-9.6,46,18,35,6,20,8,339,2,32
Career,,,NBA,,525,15182,99%,1%,,,,+0.1,+3.5,586,448,390,71,874,117,6040,169,514
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,216,6275,100%,,,,,-1.8,+7.0,234,159,166,25,266,46,2318,66,154
3 seasons,,BOS,NBA,,179,5758,100%,,,,,+4.5,+3.7,214,195,126,30,470,49,2543,89,246
1 season,,PHO,NBA,,46,1181,100%,,,,,+2.9,+5.6,33,39,32,7,63,6,427,5,31
1 season,,WAS,NBA,,40,925,100%,,,,,-10.6,-9.6,46,18,35,6,20,8,339,2,32
1 season,,LAL,NBA,,17,456,100%,,,,,+0.4,+2.2,29,19,12,0,16,3,200,1,19
1 season,,CLE,NBA,,15,406,100%,,,,,-16.2,-19.2,19,14,13,3,27,4,160,3,24
1 season,,DEN,NBA,,12,181,18%,82%,,,,-4.3,-8.4,11,4,6,0,12,1,53,3,8
