,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,25,BOS,NBA,PG,4,119,100%,,,,,-4.3,+17.4,8,5,5,1,9,1,63,1,7
2015-16,26,BOS,NBA,PG,6,220,100%,,,,,-7.7,-7.8,2,8,7,2,18,1,68,6,16
2016-17,27,BOS,NBA,PG,15,521,100%,,,,,-3.0,-0.7,23,19,15,3,42,7,246,9,19
Career,,,NBA,,25,860,100%,,,,,-4.4,0.0,33,32,27,6,69,9,377,16,42
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BOS,NBA,,25,860,100%,,,,,-4.4,0.0,33,32,27,6,69,9,377,16,42
