Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,BOS,NBA,PG,11,0,284,6.7,13.7,0.491,0,0.6,0,6.7,13.1,0.515,3.5,4.3,0.824,1.1,4.6,5.7,5.2,1.4,0.8,2.8,4.1,17
1991-92,23,BOS,NBA,PG,6,0,120,6.6,13.2,0.5,0,0.9,0,6.6,12.3,0.537,1.2,1.8,0.667,0.9,2.7,3.6,9.3,0.3,1.2,2.1,4.8,14.4
1992-93,24,BOS,NBA,PG,4,3,133,4.1,11.1,0.366,0.3,1.9,0.143,3.8,9.2,0.412,3.8,3.8,1,0.5,1.1,1.6,4.1,0.5,1.1,1.6,3,12.2
1994-95,26,BOS,NBA,SG,4,4,172,5.4,13,0.419,1.9,5.4,0.346,3.6,7.5,0.472,2.9,3.3,0.875,1.3,2.9,4.2,4,1,0.2,1.5,2.7,15.7
1999-00,31,TOR,NBA,PG,3,0,19,0,7.6,0,0,5.7,0,0,1.9,0,0,0,NA,0,3.8,3.8,3.8,3.8,0,1.9,7.6,0
2000-01,32,ORL,NBA,PG,3,0,54,4,8.7,0.462,4,7.3,0.545,0,1.3,0,0,0,NA,0,2,2,2.7,1.3,0,0.7,2,12
Career,NA,,NBA,,31,7,782,5.6,12.5,0.449,0.7,2.5,0.291,4.9,10,0.488,2.8,3.2,0.857,0.9,3.1,4.1,5.2,1.1,0.7,2,3.6,14.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,25,7,709,5.9,12.9,0.455,0.5,2.1,0.244,5.4,10.9,0.495,3,3.6,0.857,1,3.2,4.2,5.4,1,0.8,2.1,3.7,15.3
1 season,NA,ORL,NBA,,3,0,54,4,8.7,0.462,4,7.3,0.545,0,1.3,0,0,0,NA,0,2,2,2.7,1.3,0,0.7,2,12
1 season,NA,TOR,NBA,,3,0,19,0,7.6,0,0,5.7,0,0,1.9,0,0,0,NA,0,3.8,3.8,3.8,3.8,0,1.9,7.6,0
