,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,BOS,NBA,,10,17,1,3,10,16,8,9,3,5,6,11,3,2,5,5,22,21.1
1991-92,23,BOS,NBA,,10,19,1,3,10,17,7,8,4,6,10,14,4,2,6,5,23,20.5
1992-93,24,BOS,NBA,,10,19,2,5,9,17,9,10,3,9,9,18,7,3,5,6,25,33.8
1993-94,25,BOS,NBA,,15,26,3,4,15,23,14,15,4,8,9,11,6,4,7,6,40,36.2
1994-95,26,BOS,NBA,,15,22,7,11,10,17,12,13,4,6,8,11,5,3,7,5,41,37.0
1995-96,27,BOS,NBA,,9,19,3,9,8,13,9,10,4,6,8,10,5,2,4,5,21,25.2
1996-97,28,BOS,NBA,39:39,7,18,3,9,6,9,4,4,2,8,9,6,7,2,3,4,17,17.2
1997-98,29,TOT,NBA,46:22,12,19,8,11,6,10,4,6,2,5,6,9,4,3,4,6,32,27.1
1997-98,29,BOS,NBA,40:44,12,16,8,10,4,8,4,4,2,5,6,5,4,1,3,6,32,27.1
1997-98,29,TOR,NBA,46:22,12,19,6,11,6,10,4,6,2,5,6,9,4,3,4,4,30,24.6
1998-99,30,TOR,NBA,43:06,10,20,9,18,5,11,6,7,2,6,6,7,4,1,4,5,29,20.5
1999-00,31,TOR,NBA,30:44,7,13,5,10,3,5,3,4,4,5,7,6,3,1,6,6,19,15.0
2000-01,32,ORL,NBA,28:04,6,11,5,8,1,3,2,3,0,4,4,3,2,0,3,2,17,13.7
2001-02,33,ORL,NBA,19:27,2,9,1,6,1,4,0,0,0,5,5,1,2,1,1,1,5,2.5
Career,,,,46:22,15,26,9,18,15,23,14,15,4,9,10,18,7,4,7,6,41,37.0
8 Seasons,,BOS,NBA,40:44,15,26,8,11,15,23,14,15,4,9,10,18,7,4,7,6,41,37.0
3 Seasons,,TOR,NBA,46:22,12,20,9,18,6,11,6,7,4,6,7,9,4,3,6,6,30,24.6
2 Seasons,,ORL,NBA,28:04,6,11,5,8,1,4,2,3,0,5,5,3,2,1,3,2,17,13.7
