,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,18,MARYLAND,29,976,164,346,,,114,149,,125,,15,11,86,79,442,.474,,.765,33.7,15.2,4.3,
1982-83,19,MARYLAND,29,1043,197,420,,,118,165,,150,,21,11,96,87,541,.469,,.715,36.0,18.7,5.2,
1983-84,20,MARYLAND,28,862,136,284,,,91,121,,89,,29,10,67,85,363,.479,,.752,30.8,13.0,3.2,
1984-85,21,MARYLAND,37,1298,270,529,,,131,172,,182,,45,18,99,121,671,.510,,.762,35.1,18.1,4.9,
Career,,,123,4179,767,1579,,,454,607,,546,,110,50,348,372,2017,.486,,.748,34.0,16.4,4.4,
