,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1982-83,26,TOT,NBA,,2,4,0,0,2,4,0,0,1,1,1,1,1,0,0,1,4,3.0
1982-83,26,MIL,NBA,,2,4,0,0,2,4,0,0,1,1,1,1,1,0,0,1,4,3.0
1983-84,27,MIL,NBA,,7,10,0,1,7,10,5,8,5,10,12,2,2,4,4,5,17,14.7
1984-85,28,MIL,NBA,,4,9,0,0,4,9,6,6,3,7,10,6,1,1,3,6,13,12.9
1985-86,29,MIL,NBA,,3,4,0,0,3,4,2,3,1,4,4,3,2,1,4,6,6,6.7
1986-87,30,MIL,NBA,,2,4,0,1,2,4,4,4,3,3,5,1,1,1,4,6,6,5.3
1987-88,31,MIL,NBA,,3,5,0,0,3,5,2,4,3,3,4,0,3,1,1,2,8,7.4
1988-89,32,MIL,NBA,,4,7,1,1,3,6,2,3,3,4,6,3,0,0,1,5,11,9.8
1989-90,33,CLE,NBA,,1,1,0,0,1,1,2,2,0,1,1,0,1,1,0,1,2,2.9
1990-91,34,GSW,NBA,,1,1,0,0,1,1,0,0,0,2,2,1,1,0,1,2,2,2.5
Career,,,,,7,10,1,1,7,10,6,8,5,10,12,6,3,4,4,6,17,14.7
7 Seasons,,MIL,NBA,,7,10,1,1,7,10,6,8,5,10,12,6,3,4,4,6,17,14.7
1 Season,,CLE,NBA,,1,1,0,0,1,1,2,2,0,1,1,0,1,1,0,1,2,2.9
1 Season,,GSW,NBA,,1,1,0,0,1,1,0,0,0,2,2,1,1,0,1,2,2,2.5
