Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,27,INA,ABA,SF,11,NA,107,8.2,15.4,0.531,0,0,NA,8.2,15.4,0.531,2.9,2.9,1,3.8,5.8,9.6,1,2.4,0.5,2.4,5.8,19.2,NA,113,107
Career,NA,,TOT,,11,NA,107,8.2,15.4,0.539,0,0,NA,8.2,15.4,0.539,2.9,2.9,0.718,3.8,5.8,9.6,1,2.4,0.5,2.4,5.8,19.2,NA,113,107
,NA,,ABA,,11,NA,107,8.2,15.4,0.539,0,0,NA,8.2,15.4,0.539,2.9,2.9,0.718,3.8,5.8,9.6,1,2.4,0.5,2.4,5.8,19.2,NA,113,107
,NA,,NBA,,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,INA,ABA,,11,NA,107,8.2,15.4,0.531,0,0,NA,8.2,15.4,0.531,2.9,2.9,1,3.8,5.8,9.6,1,2.4,0.5,2.4,5.8,19.2,NA,113,107
1 season,NA,CHI,NBA,,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYA,ABA,,0,NA,0,NA,NA,0.541,NA,NA,NA,NA,NA,0.541,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
