Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,24,CHI,NBA,SF,2,NA,5,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,7.2,0,NA,NA,NA,14.4,0
1971-72,25,NYA,ABA,SF,17,NA,302,7,12.8,0.551,0,0,NA,7,12.8,0.551,1.2,1.9,0.625,NA,NA,8.6,0.8,NA,NA,2.5,4.1,15.3
1972-73,26,NYA,ABA,SF,5,NA,191,7.7,14.7,0.526,0,0,NA,7.7,14.7,0.526,2.3,3.2,0.706,1.9,2.1,4,0.8,NA,NA,1.5,3.8,17.7
1973-74,27,INA,ABA,SF,11,NA,107,5.7,10.8,0.531,0,0,NA,5.7,10.8,0.531,2,2,1,2.7,4,6.7,0.7,1.7,0.3,1.7,4,13.5
Career,NA,,TOT,,35,NA,605,7,12.9,0.539,0,0,NA,7,12.9,0.539,1.7,2.3,0.718,2.2,2.8,6.8,0.8,1.7,0.3,2,4,15.6
,NA,,ABA,,33,NA,600,7,13,0.539,0,0,NA,7,13,0.539,1.7,2.3,0.718,2.2,2.8,6.8,0.8,1.7,0.3,2,4,15.7
,NA,,NBA,,2,NA,5,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,7.2,0,NA,NA,NA,14.4,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYA,ABA,,22,NA,493,7.3,13.5,0.541,0,0,NA,7.3,13.5,0.541,1.6,2.4,0.667,1.9,2.1,6.8,0.8,NA,NA,2.1,3.9,16.2
1 season,NA,INA,ABA,,11,NA,107,5.7,10.8,0.531,0,0,NA,5.7,10.8,0.531,2,2,1,2.7,4,6.7,0.7,1.7,0.3,1.7,4,13.5
1 season,NA,CHI,NBA,,2,NA,5,0,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,7.2,0,NA,NA,NA,14.4,0
