Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,SEA,NBA,SG,80,NA,32,5.2,13.2,0.395,2,3.1,0.641,3.8,3.2,4.1,12.4
1969-70,23,TOT,NBA,SG,81,NA,19.2,3.5,8.9,0.394,1.1,1.7,0.642,2,2.9,2.7,8.1
1969-70,23,SEA,NBA,SG,5,NA,35.6,5.6,14.6,0.384,0.8,1.8,0.444,3.8,4,2.2,12
1969-70,23,PHO,NBA,SG,76,NA,18.1,3.4,8.6,0.395,1.1,1.6,0.656,1.9,2.8,2.8,7.8
1970-71,24,PHO,NBA,PG,56,NA,17,3.6,8.6,0.411,1.2,2,0.611,1.8,2.4,2.4,8.3
1971-72,25,PHO,NBA,SG,21,NA,6.9,1.1,3.3,0.329,0.4,1,0.429,0.6,0.9,1.2,2.6
Career,NA,,NBA,,238,NA,21.9,3.9,9.8,0.396,1.4,2.2,0.626,2.4,2.7,3,9.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHO,NBA,,153,NA,16.2,3.1,7.9,0.398,1,1.7,0.618,1.7,2.4,2.4,7.3
2 seasons,NA,SEA,NBA,,85,NA,32.2,5.2,13.3,0.394,1.9,3.1,0.635,3.8,3.3,4,12.4
