Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1968-69,22,SEA,NBA,SG,80,NA,2556,5.9,14.8,0.395,2.3,3.5,0.641,4.2,3.6,4.6,14
1969-70,23,TOT,NBA,SG,81,NA,1553,6.6,16.8,0.394,2,3.1,0.642,3.7,5.4,5.1,15.2
1969-70,23,SEA,NBA,SG,5,NA,178,5.7,14.8,0.384,0.8,1.8,0.444,3.8,4,2.2,12.1
1969-70,23,PHO,NBA,SG,76,NA,1375,6.7,17,0.395,2.1,3.3,0.656,3.7,5.5,5.5,15.6
1970-71,24,PHO,NBA,PG,56,NA,952,7.5,18.3,0.411,2.6,4.3,0.611,3.8,5,5.2,17.7
1971-72,25,PHO,NBA,SG,21,NA,145,5.7,17.4,0.329,2.2,5.2,0.429,3.2,4.5,6.5,13.7
Career,NA,,NBA,,238,NA,5206,6.4,16.1,0.396,2.2,3.6,0.626,4,4.4,4.9,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHO,NBA,,153,NA,2472,7,17.5,0.398,2.3,3.8,0.618,3.7,5.3,5.4,16.3
2 seasons,NA,SEA,NBA,,85,NA,2734,5.8,14.8,0.394,2.2,3.4,0.635,4.2,3.7,4.4,13.9
