Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Bob Peterson,,0.9,0.4,0.2,NA
Winston Bennett,84.0,1.1,0.3,0.2,NA
Cal Bowdler,81.6,1,0.5,0.2,NA
Kenny Dennard,80.4,1.1,0.3,0.1,NA
Jim Tucker,78.8,1,0.3,0,NA
Jamie Watson,78.7,0.8,0.3,0.1,0
Christian Wood,78.6,0.8,0.3,0.3,NA
Ansu Sesay,77.3,0.8,0.5,0.2,-0.1
Jackie Moore,76.9,0.9,0.5,NA,NA
Jerrod Mustaf,76.5,0.8,0.5,0.4,0
Bob Arnzen,76.0,1,0.3,0.3,-0.1
