Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,22,TOT,NBA,,8,NA,60,3,10,0.3,9,11,0.818,12,3,15,15
1953-54,22,BLB,NBA,,4,NA,36,1,5,0.2,5,6,0.833,2,0,9,7
1953-54,22,MLH,NBA,,4,NA,24,2,5,0.4,4,5,0.8,10,3,6,8
1954-55,23,NYK,NBA,PF,37,NA,503,62,169,0.367,30,45,0.667,154,31,80,154
1955-56,24,NYK,NBA,SF,58,NA,779,121,303,0.399,68,104,0.654,223,44,123,310
Career,NA,,NBA,,103,NA,1342,186,482,0.386,107,160,0.669,389,78,218,479
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,95,NA,1282,183,472,0.388,98,149,0.658,377,75,203,464
1 season,NA,MLH,NBA,,4,NA,24,2,5,0.4,4,5,0.8,10,3,6,8
1 season,NA,BLB,NBA,,4,NA,36,1,5,0.2,5,6,0.833,2,0,9,7
