,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1953-54,22,TOT,NBA,,2,,4,4,,,6,8
1953-54,22,BLB,NBA,,1,,2,2,,0,6,2
1953-54,22,MLH,NBA,,2,,4,4,,,4,8
1954-55,23,NYK,NBA,,6,,6,7,,,6,13
1955-56,24,NYK,NBA,,9,,8,12,,,5,19
Career,,,,,9,,8,12,,,6,19
2 Seasons,,NYK,NBA,,9,,8,12,,,6,19
1 Season,,MLH,NBA,,2,,4,4,,,4,8
1 Season,,BLB,NBA,,1,,2,2,,0,6,2
