,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,23,HOU,NBA,SG,13,181,.424,14.4,.761,.207,.130,.141,.283,.239,.429,.526,.417,.462,.346,.409,.400,.065,5,.889,.136,.667,0,0
2010-11,25,BOS,NBA,SG,3,5,.000,14.0,.500,.500,.000,.000,.000,.500,.000,.000,,,,.000,,.000,0,,.000,,0,0
2011-12,26,ORL,NBA,SG,1,6,.600,12.0,1.000,.400,.000,.000,.600,.000,.600,1.000,,,.333,,.000,.000,0,,,,0,0
Career,,,NBA,,17,192,.424,14.2,.768,.222,.121,.131,.293,.232,.434,.545,.417,.462,.345,.391,.364,.061,5,.889,.130,.667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,HOU,NBA,,13,181,.424,14.4,.761,.207,.130,.141,.283,.239,.429,.526,.417,.462,.346,.409,.400,.065,5,.889,.136,.667,0,0
1 season,,BOS,NBA,,3,5,.000,14.0,.500,.500,.000,.000,.000,.500,.000,.000,,,,.000,,.000,0,,.000,,0,0
1 season,,ORL,NBA,,1,6,.600,12.0,1.000,.400,.000,.000,.600,.000,.600,1.000,,,.333,,.000,.000,0,,,,0,0
