,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,27,PHI,NBA,12:57,2,3,1,2,1,1,2,2,1,1,2,0,1,0,0,2,5,5.3
2009-10,28,TOT,NBA,5:10,1,3,0,1,1,2,0,0,0,0,0,1,0,1,1,1,2,1.7
2009-10,28,MIL,NBA,5:10,1,3,0,1,1,2,0,0,0,0,0,1,0,1,1,1,2,1.7
2010-11,29,OKC,NBA,4:17,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,3,3.7
2011-12,30,OKC,NBA,6:33,2,3,2,2,1,2,1,2,1,1,2,1,2,0,1,1,6,5.4
Career,,,,12:57,2,3,2,2,1,2,2,2,1,1,2,1,2,1,1,2,6,5.4
2 Seasons,,OKC,NBA,6:33,2,3,2,2,1,2,1,2,1,1,2,1,2,0,1,1,6,5.4
1 Season,,PHI,NBA,12:57,2,3,1,2,1,1,2,2,1,1,2,0,1,0,0,2,5,5.3
1 Season,,MIL,NBA,5:10,1,3,0,1,1,2,0,0,0,0,0,1,0,1,1,1,2,1.7
