Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1962-63,22,CHZ,NBA,SF,62,NA,1071,4.3,9.8,0.44,5.4,7.4,0.729,NA,NA,9.4,2.4,NA,NA,4.6,14.1
1963-64,23,LAL,NBA,SF,80,NA,1406,3.5,8.3,0.418,3.8,5.1,0.741,NA,NA,8.3,1.9,NA,NA,4.6,10.7
1964-65,24,LAL,NBA,SF,39,NA,238,5.4,12.9,0.424,3,3.9,0.769,NA,NA,11,3.6,NA,NA,6.1,13.9
1965-66,25,BOS,NBA,SF,75,NA,1765,5.5,12.6,0.439,4.5,6.6,0.684,NA,NA,8.2,1.6,NA,NA,3.8,15.6
1966-67,26,BOS,NBA,SF,79,NA,1202,6.8,15.2,0.446,4.2,5.7,0.742,NA,NA,8.8,1.9,NA,NA,4.3,17.8
1967-68,27,BOS,NBA,SF,82,NA,1498,7.5,15.2,0.494,4.7,6.4,0.728,NA,NA,10.4,2.5,NA,NA,4.3,19.7
1968-69,28,BOS,NBA,SF,82,NA,1773,7.6,15.7,0.485,4.1,5.3,0.776,NA,NA,9.3,1.9,NA,NA,4,19.3
1969-70,29,BOS,NBA,PF,82,NA,2224,7.5,14.9,0.501,5.5,7,0.775,NA,NA,9.7,2.4,NA,NA,3.9,20.4
1970-71,30,BOS,NBA,SF,82,NA,2254,6.6,14.1,0.468,5.1,6.8,0.744,NA,NA,9,2.4,NA,NA,3.7,18.2
1971-72,31,BOS,NBA,PF,82,NA,2086,6.7,14,0.48,6.1,7.8,0.788,NA,NA,7.8,3.3,NA,NA,3.8,19.6
1972-73,32,BOS,NBA,SF,72,NA,1425,7.8,16.4,0.476,4,4.7,0.846,NA,NA,8,2.6,NA,NA,3.9,19.6
1973-74,33,BOS,NBA,SF,82,NA,1748,7.5,14.8,0.508,4.4,5.6,0.788,1.9,5.3,7.1,3.3,0.4,0.3,3.9,19.4
1974-75,34,BOS,NBA,SF,79,NA,2052,7.4,13.8,0.539,4.6,5.6,0.827,2.2,6,8.2,3.2,0.6,0.3,4.2,19.5
1975-76,35,BOS,NBA,SF,75,NA,943,6.7,14.5,0.462,4.8,6.1,0.789,2.1,4.8,6.9,2.9,0.5,0.3,4.4,18.2
Career,NA,,NBA,,1053,NA,21685,6.7,13.9,0.48,4.8,6.2,0.765,2.1,5.5,8.6,2.5,0.5,0.3,4.1,18.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,BOS,NBA,,872,NA,18970,7.1,14.6,0.484,4.8,6.3,0.769,2.1,5.5,8.6,2.6,0.5,0.3,4,18.9
2 seasons,NA,LAL,NBA,,119,NA,1644,3.7,8.9,0.419,3.7,5,0.744,NA,NA,8.7,2.2,NA,NA,4.8,11.2
1 season,NA,CHZ,NBA,,62,NA,1071,4.3,9.8,0.44,5.4,7.4,0.729,NA,NA,9.4,2.4,NA,NA,4.6,14.1
