Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,33,BOS,NBA,SF,18,NA,467,8.2,16.4,0.5,4.1,5.3,0.774,2.5,7.2,9.7,3.5,0.8,0.3,5.4,20.5,NA,NA,94
1974-75,34,BOS,NBA,SF,11,NA,274,11,19.6,0.564,6.2,6.9,0.902,3,4.5,7.5,4.4,0.3,0.3,6,28.3,NA,NA,105
1975-76,35,BOS,NBA,SF,18,NA,315,7.8,16.2,0.481,9,10.4,0.87,2.6,5.4,8,2.6,0.5,0.3,6.9,24.6,NA,NA,97
Career,NA,,NBA,,47,NA,1056,8.8,17.2,0.514,6.1,7.2,0.847,2.7,6,8.6,3.4,0.6,0.3,6,23.8,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,47,NA,1056,8.8,17.2,0.514,6.1,7.2,0.847,2.7,6,8.6,3.4,0.6,0.3,6,23.8,NA,NA,98
