Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,33,BOS,NBA,SF,82,NA,1748,9.1,17.9,0.508,5.4,6.8,0.788,2.2,6.4,8.6,4,0.5,0.3,4.7,23.5,NA,NA,97
1974-75,34,BOS,NBA,SF,79,NA,2052,9.3,17.3,0.539,5.8,7,0.827,2.8,7.5,10.3,4,0.7,0.3,5.3,24.5,NA,NA,96
1975-76,35,BOS,NBA,SF,75,NA,943,8.3,18,0.462,6,7.7,0.789,2.7,6,8.7,3.7,0.7,0.3,5.5,22.7,NA,NA,99
Career,NA,,NBA,,236,NA,4743,9,17.7,0.511,5.7,7.1,0.805,2.6,6.8,9.4,3.9,0.6,0.3,5.1,23.8,NA,NA,97
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,236,NA,4743,9,17.7,0.511,5.7,7.1,0.805,2.6,6.8,9.4,3.9,0.6,0.3,5.1,23.8,NA,NA,97
