Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1976-77,23,CLE,NBA,SG,22,NA,65,7.8,26,0.298,5,6.6,0.75,1.7,0.6,2.2,3.9,0.6,0,3.9,20.5
Career,NA,,NBA,,22,NA,65,7.8,26,0.298,5,6.6,0.75,1.7,0.6,2.2,3.9,0.6,0,3.9,20.5
