,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,27,NJN,NBA,,2,7,1,2,1,5,0,0,0,0,0,1,0,0,0,0,5,1.6
1992-93,28,NJN,NBA,,3,9,0,0,3,9,3,3,3,2,4,2,1,0,2,3,9,3.8
Career,,,,,3,9,1,2,3,9,3,3,3,2,4,2,1,0,2,3,9,3.8
