Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,24,NYK,BAA,NA,16,NA,NA,0.4,2.1,0.206,0.7,1.1,0.647,NA,0.4,0.6,1.6
1947-48,25,NYK,BAA,NA,44,NA,NA,1.2,4.4,0.276,1.7,2.7,0.617,NA,0.7,1.8,4.1
1948-49,26,NYK,BAA,NA,59,NA,NA,2.2,6.8,0.317,2.7,4.1,0.671,NA,2.4,2.5,7
1949-50,27,NYK,NBA,NA,56,NA,NA,1,3,0.329,1.7,2.4,0.716,NA,1.4,2,3.7
Career,NA,,TOT,NA,175,NA,NA,1.4,4.5,0.305,2,2.9,0.669,NA,1.5,2,4.7
,NA,,BAA,NA,119,NA,NA,1.6,5.3,0.298,2.1,3.2,0.653,NA,1.5,2,5.2
,NA,,NBA,NA,56,NA,NA,1,3,0.329,1.7,2.4,0.716,NA,1.4,2,3.7
