,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2006-07,22,NOK,NBA,C,56,634,.544,5.5,1.000,.576,.136,.112,.176,.000,.544,.694,.294,.429,.318,,.529,.232,28,,,,0,0
2007-08,23,NOH,NBA,C,65,732,.453,4.1,1.000,.635,.169,.142,.054,.000,.453,.564,.280,.238,.250,,.463,.182,22,,,,0,0
2008-09,24,NOH,NBA,C,70,1092,.561,5.1,.992,.561,.220,.138,.073,.008,.566,.696,.444,.353,.333,.000,.587,.264,60,,.000,,2,0
2009-10,25,TOT,NBA,PF-C,33,335,.354,6.8,.987,.456,.241,.139,.152,.013,.359,.500,.316,.182,.167,.000,.714,.177,10,,.000,,0,0
2009-10,25,NOH,NBA,PF,18,239,.380,6.3,1.000,.500,.220,.120,.160,.000,.380,.560,.364,.000,.125,,.842,.180,7,,,,0,0
2009-10,25,SAC,NBA,C,6,56,.333,5.3,1.000,.500,.250,.167,.083,.000,.333,.500,.333,.000,.000,,.500,.250,2,,,,0,0
2009-10,25,HOU,NBA,C,9,40,.294,9.2,.941,.294,.294,.176,.176,.059,.313,.200,.200,.667,.333,.000,.400,.118,1,,.000,,0,0
2010-11,26,TOT,NBA,C,53,488,.487,8.6,.947,.382,.250,.171,.145,.053,.486,.621,.421,.231,.545,.500,.514,.145,10,.000,.000,,0,0
2010-11,26,WAS,NBA,C,41,412,.484,8.2,.953,.391,.266,.188,.109,.047,.492,.640,.471,.250,.429,.333,.567,.156,9,.000,.000,,0,0
2010-11,26,ATL,NBA,C,12,76,.500,10.7,.917,.333,.167,.083,.333,.083,.455,.500,.000,.000,.750,1.000,.200,.083,1,.000,.000,,0,0
2013-14,29,GSW,NBA,C,15,97,.474,6.9,1.000,.474,.158,.263,.105,.000,.474,.778,.000,.200,.500,,.444,.158,3,,,,0,0
Career,,,NBA,,292,3378,.501,5.6,.990,.545,.198,.141,.105,.010,.503,.640,.365,.296,.329,.286,.551,.215,133,.000,.000,,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"NOK,NOH",NBA,,209,2697,.513,5.0,.996,.578,.188,.132,.098,.004,.515,.647,.374,.307,.286,.000,.562,.228,117,,.000,,2,0
1 season,,WAS,NBA,,41,412,.484,8.2,.953,.391,.266,.188,.109,.047,.492,.640,.471,.250,.429,.333,.567,.156,9,.000,.000,,0,0
1 season,,GSW,NBA,,15,97,.474,6.9,1.000,.474,.158,.263,.105,.000,.474,.778,.000,.200,.500,,.444,.158,3,,,,0,0
1 season,,ATL,NBA,,12,76,.500,10.7,.917,.333,.167,.083,.333,.083,.455,.500,.000,.000,.750,1.000,.200,.083,1,.000,.000,,0,0
1 season,,HOU,NBA,,9,40,.294,9.2,.941,.294,.294,.176,.176,.059,.313,.200,.200,.667,.333,.000,.400,.118,1,,.000,,0,0
1 season,,SAC,NBA,,6,56,.333,5.3,1.000,.500,.250,.167,.083,.000,.333,.500,.333,.000,.000,,.500,.250,2,,,,0,0
