,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,NOK,NBA,C,56,634,,,,16%,84%,-0.8,+1.1,6,7,37,8,38,6,23,10,9
2007-08,23,NOH,NBA,C,65,732,,,,5%,95%,-1.8,-9.6,7,21,65,18,34,5,50,5,23
2008-09,24,NOH,NBA,C,70,1092,,,,,100%,-2.9,-6.6,14,29,75,19,47,13,60,7,22
2009-10,25,TOT,NBA,PF-C,33,335,,,,45%,55%,-5.7,-3.1,3,7,30,8,11,6,47,0,11
2009-10,25,NOH,NBA,PF,18,239,,,,53%,47%,-7.6,-5.0,2,4,22,5,9,5,37,0,2
2009-10,25,SAC,NBA,C,6,56,,,,46%,54%,+6.4,+11.2,1,2,3,0,1,0,4,0,3
2009-10,25,HOU,NBA,C,9,40,,,,,100%,-11.1,-10.7,0,1,5,3,1,1,6,0,6
2010-11,26,TOT,NBA,C,53,488,,,,6%,94%,-10.1,-5.9,3,8,36,15,13,9,32,3,12
2010-11,26,WAS,NBA,C,41,412,,,,1%,99%,-10.8,-3.0,2,8,32,13,8,8,22,3,9
2010-11,26,ATL,NBA,C,12,76,,,,30%,70%,-6.2,-5.4,1,0,4,2,5,1,10,0,3
2013-14,29,GSW,NBA,C,15,97,,,,15%,85%,+9.5,+4.6,2,1,4,3,7,0,10,1,2
Career,,,NBA,,292,3378,,,,10%,90%,-3.2,-5.0,35,73,247,71,150,39,222,26,79
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"NOK,NOH",NBA,,209,2697,,,,10%,90%,-2.5,-5.4,29,61,199,50,128,29,170,22,56
1 season,,WAS,NBA,,41,412,,,,1%,99%,-10.8,-3.0,2,8,32,13,8,8,22,3,9
1 season,,GSW,NBA,,15,97,,,,15%,85%,+9.5,+4.6,2,1,4,3,7,0,10,1,2
1 season,,ATL,NBA,,12,76,,,,30%,70%,-6.2,-5.4,1,0,4,2,5,1,10,0,3
1 season,,HOU,NBA,,9,40,,,,,100%,-11.1,-10.7,0,1,5,3,1,1,6,0,6
1 season,,SAC,NBA,,6,56,,,,46%,54%,+6.4,+11.2,1,2,3,0,1,0,4,0,3
