Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,23,UTA,NBA,SG,1,0,14:16,3,10,0.3,1,3,0.333,0,0,NA,0,5,4,2,1,1,1,7
Career,NA,,NBA,,1,0,14,3,10,0.3,1,3,0.333,0,0,NA,0,5,4,2,1,1,1,7
