,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,SEA,NBA,C,70,1143,,,,62%,38%,-4.8,-6.6,20,21,63,14,49,0,127,20,36
2001-02,24,LAL,NBA,C,21,104,,,,28%,72%,-15.6,-23.7,2,4,8,1,3,0,14,0,3
2002-03,25,TOR,NBA,C,67,1367,,,,2%,98%,-12.9,-9.5,22,30,85,19,57,0,96,14,58
2003-04,26,CLE,NBA,C,2,12,,,,77%,23%,-34.2,-31.3,0,0,3,0,0,0,0,0,0
2004-05,27,ATL,NBA,C,10,88,,,,22%,78%,+0.7,+11.6,0,2,13,2,3,0,0,1,1
2007-08,30,DEN,NBA,C,6,33,,,,,100%,-24.6,-28.3,0,1,5,1,1,0,0,0,0
Career,,,NBA,,176,2747,,,,29%,71%,-9.4,-8.5,44,58,177,37,113,0,237,35,98
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SEA,NBA,,70,1143,,,,62%,38%,-4.8,-6.6,20,21,63,14,49,0,127,20,36
1 season,,TOR,NBA,,67,1367,,,,2%,98%,-12.9,-9.5,22,30,85,19,57,0,96,14,58
1 season,,LAL,NBA,,21,104,,,,28%,72%,-15.6,-23.7,2,4,8,1,3,0,14,0,3
1 season,,ATL,NBA,,10,88,,,,22%,78%,+0.7,+11.6,0,2,13,2,3,0,0,1,1
1 season,,DEN,NBA,,6,33,,,,,100%,-24.6,-28.3,0,1,5,1,1,0,0,0,0
1 season,,CLE,NBA,,2,12,,,,77%,23%,-34.2,-31.3,0,0,3,0,0,0,0,0,0
