Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,TOT,BAA,NA,59,NA,NA,2.2,9.1,0.238,2.2,2.7,0.795,NA,0.5,1.3,6.5
1946-47,27,PIT,BAA,NA,41,NA,NA,2.5,10.9,0.231,2.5,3,0.846,NA,0.5,1.5,7.6
1946-47,27,BOS,BAA,NA,18,NA,NA,1.4,5.1,0.275,1.3,2.1,0.632,NA,0.3,0.9,4.1
Career,NA,,BAA,NA,59,NA,NA,2.2,9.1,0.238,2.2,2.7,0.795,NA,0.5,1.3,6.5
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PIT,BAA,NA,41,NA,NA,2.5,10.9,0.231,2.5,3,0.846,NA,0.5,1.5,7.6
1 season,NA,BOS,BAA,NA,18,NA,NA,1.4,5.1,0.275,1.3,2.1,0.632,NA,0.3,0.9,4.1
