,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,23,CLE,NBA,SF,10,43,,,85%,15%,,-22.6,-23.7,0,1,4,0,3,0,6,1,0
2005-06,24,CLE,NBA,SF,36,315,,35%,64%,1%,,-5.1,-8.4,16,7,18,4,11,2,55,2,4
2006-07,25,TOT,NBA,SF,13,138,,29%,63%,8%,,-10.0,-10.6,4,0,8,1,4,0,28,1,3
2006-07,25,LAC,NBA,SF,3,16,,,43%,57%,,-19.1,-18.6,1,0,0,0,0,0,8,0,0
2006-07,25,TOR,NBA,SF,10,122,,33%,65%,2%,,-8.8,-10.3,3,0,8,1,4,0,20,1,3
2007-08,26,MIA,NBA,SF,14,228,,5%,76%,19%,,-4.3,+5.5,2,3,8,1,11,4,39,1,8
Career,,,NBA,,73,724,,22%,69%,9%,,-6.8,-5.3,22,11,38,6,29,6,128,5,15
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CLE,NBA,,46,358,,31%,67%,3%,,-7.2,-10.2,16,8,22,4,14,2,61,3,4
1 season,,MIA,NBA,,14,228,,5%,76%,19%,,-4.3,+5.5,2,3,8,1,11,4,39,1,8
1 season,,TOR,NBA,,10,122,,33%,65%,2%,,-8.8,-10.3,3,0,8,1,4,0,20,1,3
1 season,,LAC,NBA,,3,16,,,43%,57%,,-19.1,-18.6,1,0,0,0,0,0,8,0,0
