Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,23,CLE,NBA,SF,10,0,43,10,27,0.37,4,6,0.667,6,21,0.286,0.444,5,6,0.833,2,4,6,3,0,0,2,4,29
2005-06,24,CLE,NBA,SF,36,0,315,29,85,0.341,12,36,0.333,17,49,0.347,0.412,26,33,0.788,16,24,40,25,11,2,31,30,96
2006-07,25,TOT,NBA,SF,13,2,138,19,43,0.442,5,17,0.294,14,26,0.538,0.5,5,9,0.556,2,8,10,13,5,1,7,15,48
2006-07,25,LAC,NBA,SF,3,0,16,1,8,0.125,1,4,0.25,0,4,0,0.188,0,0,NA,0,1,1,4,0,0,1,3,3
2006-07,25,TOR,NBA,SF,10,2,122,18,35,0.514,4,13,0.308,14,22,0.636,0.571,5,9,0.556,2,7,9,9,5,1,6,12,45
2007-08,26,MIA,NBA,SF,14,1,228,26,80,0.325,11,30,0.367,15,50,0.3,0.394,16,23,0.696,7,26,33,17,8,0,9,22,79
Career,NA,,NBA,,73,3,724,84,235,0.357,32,89,0.36,52,146,0.356,0.426,52,71,0.732,27,62,89,58,24,3,49,71,252
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,46,0,358,39,112,0.348,16,42,0.381,23,70,0.329,0.42,31,39,0.795,18,28,46,28,11,2,33,34,125
1 season,NA,MIA,NBA,,14,1,228,26,80,0.325,11,30,0.367,15,50,0.3,0.394,16,23,0.696,7,26,33,17,8,0,9,22,79
1 season,NA,TOR,NBA,,10,2,122,18,35,0.514,4,13,0.308,14,22,0.636,0.571,5,9,0.556,2,7,9,9,5,1,6,12,45
1 season,NA,LAC,NBA,,3,0,16,1,8,0.125,1,4,0.25,0,4,0,0.188,0,0,NA,0,1,1,4,0,0,1,3,3
