Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,24,LAC,NBA,SF,59,10,753,77,151,0.51,10,20,0.5,67,131,0.511,0.543,39,50,0.78,63,134,197,29,19,21,28,95,203
2006-07,25,LAC,NBA,PF,53,0,376,30,82,0.366,3,14,0.214,27,68,0.397,0.384,22,29,0.759,36,70,106,17,15,17,17,45,85
2008-09,27,DAL,NBA,PF,62,6,884,117,221,0.529,13,40,0.325,104,181,0.575,0.559,67,78,0.859,89,161,250,17,26,28,36,110,314
2009-10,28,TOT,NBA,PF-SF,57,3,977,97,254,0.382,7,37,0.189,90,217,0.415,0.396,53,62,0.855,108,168,276,31,28,43,49,113,254
2009-10,28,DAL,NBA,SF,25,0,211,24,64,0.375,5,22,0.227,19,42,0.452,0.414,6,6,1,17,38,55,9,11,7,12,31,59
2009-10,28,WAS,NBA,PF,32,3,766,73,190,0.384,2,15,0.133,71,175,0.406,0.389,47,56,0.839,91,130,221,22,17,36,37,82,195
2011-12,30,WAS,NBA,PF,12,0,262,41,75,0.547,2,9,0.222,39,66,0.591,0.56,14,15,0.933,25,56,81,15,9,8,10,27,98
Career,NA,,NBA,,243,19,3252,362,783,0.462,35,120,0.292,327,663,0.493,0.485,195,234,0.833,321,589,910,109,97,117,140,390,954
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAC,NBA,,112,10,1129,107,233,0.459,13,34,0.382,94,199,0.472,0.487,61,79,0.772,99,204,303,46,34,38,45,140,288
2 seasons,NA,DAL,NBA,,87,6,1095,141,285,0.495,18,62,0.29,123,223,0.552,0.526,73,84,0.869,106,199,305,26,37,35,48,141,373
2 seasons,NA,WAS,NBA,,44,3,1028,114,265,0.43,4,24,0.167,110,241,0.456,0.438,61,71,0.859,116,186,302,37,26,44,47,109,293
