Season,Team,Lg,Salary
2005-06,Los Angeles Clippers,NBA,"$625,000"
2006-07,Los Angeles Clippers,NBA,"$675,000"
2008-09,Dallas Mavericks,NBA,"$826,269"
2009-10,Washington Wizards,NBA,"$1,030,189"
Career,(may be incomplete),,"$3,156,458"
