,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,24,LAC,NBA,SF,59,753,,4%,66%,30%,,-1.6,-4.2,16,4,62,6,21,8,63,3,12
2006-07,25,LAC,NBA,PF,53,376,,2%,29%,69%,1%,+0.9,+1.6,5,8,33,0,7,5,42,1,2
2008-09,27,DAL,NBA,PF,62,884,,,21%,79%,1%,+4.2,+2.3,18,7,66,9,35,8,39,12,15
2009-10,28,TOT,NBA,PF-SF,57,977,,,4%,91%,5%,-8.0,-7.7,18,13,68,9,21,9,70,1,18
2009-10,28,DAL,NBA,SF,25,211,,,19%,74%,7%,+0.9,-2.1,5,0,16,3,3,4,22,0,2
2009-10,28,WAS,NBA,PF,32,766,,,,96%,5%,-10.5,-6.2,13,13,52,6,18,5,48,1,16
2011-12,30,WAS,NBA,PF,12,262,,,,100%,,+8.1,+15.4,2,2,11,3,6,2,36,1,3
Career,,,NBA,,243,3252,,1%,25%,72%,2%,-0.9,-1.2,59,34,240,27,90,32,250,18,50
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,112,1129,,3%,53%,43%,,-0.7,-2.3,21,12,95,6,28,13,105,4,14
2 seasons,,DAL,NBA,,87,1095,,,20%,78%,2%,+3.6,+1.4,23,7,82,12,38,12,61,12,17
2 seasons,,WAS,NBA,,44,1028,,,,97%,3%,-5.8,-0.7,15,15,63,9,24,7,84,2,19
