,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,DNR,ABA,,11,,1,,,,9,12,,,,,,,29
1968-69,25,DNR,ABA,,5,,1,,,,4,5,,,,,,,14
Career,,,,,11,,1,,,,9,12,,,,,,,29
