Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,DNR,ABA,PG,78,2264,10.6,0.485,0.032,0.429,NA,NA,5,11.5,15.8,16.5,NA,2.2,2.8,5,0.106
1968-69,25,DNR,ABA,PG,17,252,4,0.453,0.034,0.492,NA,NA,4.7,7.3,19.2,13.2,NA,0,0.2,0.1,0.027
Career,NA,,ABA,,95,2516,9.9,0.482,0.032,0.434,NA,NA,4.9,11.1,16,16.2,NA,2.1,3,5.1,0.098
