Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1971-72,22,CLE,NBA,SG,61,1144,12.3,0.466,0.297,NA,NA,3.9,15.9,NA,NA,NA,0.1,0.7,0.8,0.034,NA,NA,NA,NA,NA
1972-73,23,TOT,NBA,SG,75,1419,11.8,0.465,0.266,NA,NA,4,18.1,NA,NA,NA,0.3,0.4,0.7,0.025,NA,NA,NA,NA,NA
1972-73,23,CLE,NBA,SG,6,86,11.8,0.499,0.171,NA,NA,2.8,18.4,NA,NA,NA,0.1,0.1,0.2,0.099,NA,NA,NA,NA,NA
1972-73,23,POR,NBA,SG,69,1333,11.8,0.463,0.273,NA,NA,4,18.1,NA,NA,NA,0.2,0.3,0.6,0.02,NA,NA,NA,NA,NA
1973-74,24,POR,NBA,SG,8,90,8.2,0.371,0.1,2.2,10.4,6.2,16.2,1,0,NA,-0.1,0,-0.1,-0.068,NA,-3.8,-1.2,-5,-0.1
Career,NA,,NBA,,144,2653,11.9,0.463,0.275,2.2,10.4,4,17.1,1,0,NA,0.3,1.1,1.4,0.026,NA,-3.8,-1.2,-5,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,77,1423,11.6,0.458,0.262,2.2,10.4,4.2,17.9,1,0,NA,0.1,0.3,0.4,0.014,NA,-3.8,-1.2,-5,-0.1
2 seasons,NA,CLE,NBA,,67,1230,12.3,0.468,0.289,NA,NA,3.8,16.1,NA,NA,NA,0.2,0.8,1,0.039,NA,NA,NA,NA,NA
