Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,TOT,NBA,PG,67,NA,NA,243,779,0.312,104,129,0.806,NA,171,207,590
1949-50,28,AND,NBA,PG,35,NA,NA,133,426,0.312,71,83,0.855,NA,104,112,337
1949-50,28,FTW,NBA,PG,32,NA,NA,110,353,0.312,33,46,0.717,NA,67,95,253
1950-51,29,FTW,NBA,PG,68,NA,NA,235,737,0.319,114,162,0.704,275,183,247,584
1951-52,30,FTW,NBA,PG,66,NA,2265,211,592,0.356,101,140,0.721,222,210,243,523
1952-53,31,FTW,NBA,PG,3,NA,30,3,9,0.333,2,3,0.667,1,5,6,8
Career,NA,,NBA,,204,NA,2295,692,2117,0.327,321,434,0.74,498,569,703,1705
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,169,NA,2295,559,1691,0.331,250,351,0.712,498,465,591,1368
1 season,NA,AND,NBA,,35,NA,NA,133,426,0.312,71,83,0.855,NA,104,112,337
