Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,TOT,NBA,PG,67,NA,NA,NA,NA,0.312,NA,NA,0.806,NA,NA,NA,NA
1949-50,28,AND,NBA,PG,35,NA,NA,NA,NA,0.312,NA,NA,0.855,NA,NA,NA,NA
1949-50,28,FTW,NBA,PG,32,NA,NA,NA,NA,0.312,NA,NA,0.717,NA,NA,NA,NA
1950-51,29,FTW,NBA,PG,68,NA,NA,NA,NA,0.319,NA,NA,0.704,NA,NA,NA,NA
1951-52,30,FTW,NBA,PG,66,NA,2265,3.4,9.4,0.356,1.6,2.2,0.721,3.5,3.3,3.9,8.3
1952-53,31,FTW,NBA,PG,3,NA,30,3.6,10.8,0.333,2.4,3.6,0.667,1.2,6,7.2,9.6
Career,NA,,NBA,,204,NA,2295,3.4,9.4,0.327,1.6,2.2,0.74,3.5,3.4,3.9,8.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,169,NA,2295,3.4,9.4,0.331,1.6,2.2,0.712,3.5,3.4,3.9,8.3
1 season,NA,AND,NBA,,35,NA,NA,NA,NA,0.312,NA,NA,0.855,NA,NA,NA,NA
