Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,FTW,NBA,C,68,NA,NA,327,944,0.346,261,396,0.659,681,90,247,915
1951-52,23,FTW,NBA,C,66,NA,2615,390,989,0.394,267,394,0.678,880,200,245,1047
1952-53,24,FTW,NBA,C,67,NA,2303,311,865,0.36,336,465,0.723,769,151,267,958
1953-54,25,FTW,NBA,C,72,NA,2693,376,919,0.409,338,475,0.712,967,161,258,1090
1954-55,26,FTW,NBA,C,70,NA,2264,398,818,0.487,393,513,0.766,700,118,264,1189
1955-56,27,FTW,NBA,C,72,NA,2024,367,821,0.447,432,555,0.778,648,127,263,1166
1956-57,28,FTW,NBA,C,61,NA,1533,243,617,0.394,273,380,0.718,555,71,221,759
1957-58,29,MNL,NBA,C,72,NA,2200,391,982,0.398,428,566,0.756,876,108,299,1210
1958-59,30,MNL,NBA,C,72,NA,1933,301,771,0.39,280,366,0.765,627,91,233,882
1959-60,31,TOT,NBA,C,72,NA,1964,312,766,0.407,253,320,0.791,621,96,241,877
1959-60,31,MNL,NBA,C,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-60,31,STL,NBA,C,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-61,32,STL,NBA,C,68,NA,1208,194,489,0.397,164,208,0.788,389,77,185,552
1961-62,33,STL,NBA,C,57,NA,1153,204,433,0.471,145,178,0.815,328,78,186,553
Career,NA,,NBA,,817,NA,21890,3814,9414,0.405,3570,4816,0.741,8041,1368,2909,11198
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,FTW,NBA,,476,NA,13432,2412,5973,0.404,2300,3178,0.724,5200,918,1765,7124
3 seasons,NA,MNL,NBA,,191,NA,4133,692,1753,0.395,708,932,0.76,1503,199,532,2092
3 seasons,NA,STL,NBA,,150,NA,2361,398,922,0.432,309,386,0.801,717,155,371,1105
