Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,FTW,NBA,C,3,NA,NA,NA,NA,0.311,NA,NA,0.8,NA,NA,NA,NA
1951-52,23,FTW,NBA,C,2,NA,77,5.6,10.8,0.522,2.8,3.3,0.857,14,2.3,3.7,14
1952-53,24,FTW,NBA,C,8,NA,332,5.2,13.1,0.397,6.2,7.4,0.838,12,0.7,3.7,16.6
1953-54,25,FTW,NBA,C,4,NA,129,3.1,11.4,0.268,5.3,7,0.76,10.6,2,5.9,11.4
1954-55,26,FTW,NBA,C,11,NA,331,6.5,16.5,0.395,5.7,7.9,0.712,11.6,2.8,4.7,18.7
1955-56,27,FTW,NBA,C,10,NA,289,6.1,16.2,0.377,8.7,11.1,0.787,15.8,1.7,4.7,20.9
1956-57,28,FTW,NBA,C,2,NA,64,7.3,12.9,0.565,10.7,12.9,0.826,14.1,3.4,5.6,25.3
1958-59,30,MNL,NBA,C,13,NA,404,5,11.9,0.418,3.7,4.5,0.82,12.1,1.1,4.2,13.6
1959-60,31,STL,NBA,C,12,NA,205,5.1,13,0.392,3.5,4.4,0.8,11.9,1.9,6.3,13.7
1960-61,32,STL,NBA,C,8,NA,89,3.6,8.1,0.45,3.2,5.7,0.571,11.3,0.8,5.3,10.5
Career,NA,,NBA,,73,NA,1920,5.4,13.5,0.394,5.5,7,0.781,12.6,1.7,4.7,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,FTW,NBA,,40,NA,1222,5.7,14.4,0.387,6.6,8.4,0.783,12.9,1.9,4.5,17.9
2 seasons,NA,STL,NBA,,20,NA,294,4.7,11.5,0.404,3.4,4.8,0.718,11.8,1.6,6,12.7
1 season,NA,MNL,NBA,,13,NA,404,5,11.9,0.418,3.7,4.5,0.82,12.1,1.1,4.2,13.6
