Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,FTW,NBA,C,68,NA,NA,NA,NA,0.346,NA,NA,0.659,NA,NA,NA,NA
1951-52,23,FTW,NBA,C,66,NA,2615,5.4,13.6,0.394,3.7,5.4,0.678,12.1,2.8,3.4,14.4
1952-53,24,FTW,NBA,C,67,NA,2303,4.9,13.5,0.36,5.3,7.3,0.723,12,2.4,4.2,15
1953-54,25,FTW,NBA,C,72,NA,2693,5,12.3,0.409,4.5,6.3,0.712,12.9,2.2,3.4,14.6
1954-55,26,FTW,NBA,C,70,NA,2264,6.3,13,0.487,6.2,8.2,0.766,11.1,1.9,4.2,18.9
1955-56,27,FTW,NBA,C,72,NA,2024,6.5,14.6,0.447,7.7,9.9,0.778,11.5,2.3,4.7,20.7
1956-57,28,FTW,NBA,C,61,NA,1533,5.7,14.5,0.394,6.4,8.9,0.718,13,1.7,5.2,17.8
1957-58,29,MNL,NBA,C,72,NA,2200,6.4,16.1,0.398,7,9.3,0.756,14.3,1.8,4.9,19.8
1958-59,30,MNL,NBA,C,72,NA,1933,5.6,14.4,0.39,5.2,6.8,0.765,11.7,1.7,4.3,16.4
1959-60,31,TOT,NBA,C,72,NA,1964,5.7,14,0.407,4.6,5.9,0.791,11.4,1.8,4.4,16.1
1959-60,31,MNL,NBA,C,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-60,31,STL,NBA,C,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-61,32,STL,NBA,C,68,NA,1208,5.8,14.6,0.397,4.9,6.2,0.788,11.6,2.3,5.5,16.5
1961-62,33,STL,NBA,C,57,NA,1153,6.4,13.5,0.471,4.5,5.6,0.815,10.2,2.4,5.8,17.3
Career,NA,,NBA,,817,NA,21890,5.7,13.9,0.405,5.4,7.3,0.741,12.1,2.1,4.4,16.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,FTW,NBA,,476,NA,13432,5.6,13.5,0.404,5.5,7.5,0.724,12.1,2.2,4.1,16.6
3 seasons,NA,MNL,NBA,,191,NA,4133,6,15.3,0.395,6.2,8.1,0.76,13.1,1.7,4.6,18.2
3 seasons,NA,STL,NBA,,150,NA,2361,6.1,14.1,0.432,4.7,5.9,0.801,10.9,2.4,5.7,16.8
