Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,FTW,NBA,C,68,NA,NA,4.8,13.9,0.346,3.8,5.8,0.659,10,1.3,3.6,13.5
1951-52,23,FTW,NBA,C,66,NA,39.6,5.9,15,0.394,4,6,0.678,13.3,3,3.7,15.9
1952-53,24,FTW,NBA,C,67,NA,34.4,4.6,12.9,0.36,5,6.9,0.723,11.5,2.3,4,14.3
1953-54,25,FTW,NBA,C,72,NA,37.4,5.2,12.8,0.409,4.7,6.6,0.712,13.4,2.2,3.6,15.1
1954-55,26,FTW,NBA,C,70,NA,32.3,5.7,11.7,0.487,5.6,7.3,0.766,10,1.7,3.8,17
1955-56,27,FTW,NBA,C,72,NA,28.1,5.1,11.4,0.447,6,7.7,0.778,9,1.8,3.7,16.2
1956-57,28,FTW,NBA,C,61,NA,25.1,4,10.1,0.394,4.5,6.2,0.718,9.1,1.2,3.6,12.4
1957-58,29,MNL,NBA,C,72,NA,30.6,5.4,13.6,0.398,5.9,7.9,0.756,12.2,1.5,4.2,16.8
1958-59,30,MNL,NBA,C,72,NA,26.8,4.2,10.7,0.39,3.9,5.1,0.765,8.7,1.3,3.2,12.3
1959-60,31,TOT,NBA,C,72,NA,27.3,4.3,10.6,0.407,3.5,4.4,0.791,8.6,1.3,3.3,12.2
1959-60,31,MNL,NBA,C,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-60,31,STL,NBA,C,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-61,32,STL,NBA,C,68,NA,17.8,2.9,7.2,0.397,2.4,3.1,0.788,5.7,1.1,2.7,8.1
1961-62,33,STL,NBA,C,57,NA,20.2,3.6,7.6,0.471,2.5,3.1,0.815,5.8,1.4,3.3,9.7
Career,NA,,NBA,,817,NA,29.2,4.7,11.5,0.405,4.4,5.9,0.741,9.8,1.7,3.6,13.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,FTW,NBA,,476,NA,32.9,5.1,12.5,0.404,4.8,6.7,0.724,10.9,1.9,3.7,15
3 seasons,NA,MNL,NBA,,191,NA,28.7,3.6,9.2,0.395,3.7,4.9,0.76,10.4,1.4,2.8,11
3 seasons,NA,STL,NBA,,150,NA,18.9,2.7,6.1,0.432,2.1,2.6,0.801,5.7,1.2,2.5,7.4
