,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,19,UCONN,41,976,100,270,46,141,74,96,26,99,124,66,5,75,72,320,.370,.326,.771,23.8,7.8,2.4,3.0
2011-12,20,UCONN,34,1191,136,350,59,166,110,148,23,120,198,56,9,94,87,441,.389,.355,.743,35.0,13.0,3.5,5.8
2012-13,21,UCONN,28,1043,146,331,68,171,118,144,14,123,129,56,3,67,58,478,.441,.398,.819,37.3,17.1,4.4,4.6
2013-14,22,UCONN,40,1404,213,496,87,215,207,238,38,234,195,73,13,114,84,720,.429,.405,.870,35.1,18.0,5.9,4.9
Career,,,143,4614,595,1447,260,693,509,626,101,576,646,251,30,350,301,1959,.411,.375,.813,32.3,13.7,4.0,4.5
