,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,23,MIA,NBA,PG,51,1012,.382,18.5,.482,.154,.061,.053,.215,.518,.400,.457,.143,.500,.408,.364,.205,.000,0,.791,.246,.379,1,0
2015-16,24,ORL,NBA,PG,55,600,.338,18.1,.483,.134,.070,.065,.214,.517,.351,.259,.357,.385,.395,.327,.206,.000,0,.647,.154,.250,0,0
2016-17,25,POR,NBA,PG,53,512,.399,18.3,.497,.202,.055,.055,.186,.503,.429,.432,.400,.400,.441,.370,.128,.000,0,.647,.141,.308,0,0
2017-18,26,POR,NBA,PG,74,1535,.420,16.2,.589,.192,.085,.087,.226,.411,.450,.559,.222,.348,.483,.376,.241,.002,1,.720,.156,.412,0,0
2018-19,27,BRK,NBA,PG,56,983,.389,17.2,.476,.189,.110,.094,.083,.524,.449,.585,.292,.415,.389,.333,.237,.000,0,.592,.118,.370,1,0
2019-20,28,TOT,NBA,PG,51,1234,.412,17.2,.462,.220,.080,.092,.070,.538,.518,.692,.273,.316,.517,.320,.202,.000,0,.507,.104,.174,0,0
2019-20,28,MIN,NBA,PG,36,856,.403,17.2,.438,.233,.071,.085,.049,.562,.540,.667,.300,.333,.643,.296,.194,.000,0,.511,.113,.222,0,0
2019-20,28,WAS,NBA,PG,15,378,.431,17.2,.515,.192,.100,.108,.115,.485,.478,.760,.231,.286,.400,.381,.219,.000,0,.500,.079,.000,0,0
Career,,,NBA,,340,5876,.397,17.3,.507,.188,.082,.080,.156,.493,.446,.553,.268,.375,.447,.346,.216,.001,1,.641,.145,.331,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,127,2047,.415,16.7,.566,.195,.077,.078,.216,.434,.446,.525,.255,.357,.474,.374,.217,.001,1,.698,.152,.383,0,0
1 season,,BRK,NBA,,56,983,.389,17.2,.476,.189,.110,.094,.083,.524,.449,.585,.292,.415,.389,.333,.237,.000,0,.592,.118,.370,1,0
1 season,,ORL,NBA,,55,600,.338,18.1,.483,.134,.070,.065,.214,.517,.351,.259,.357,.385,.395,.327,.206,.000,0,.647,.154,.250,0,0
1 season,,MIA,NBA,,51,1012,.382,18.5,.482,.154,.061,.053,.215,.518,.400,.457,.143,.500,.408,.364,.205,.000,0,.791,.246,.379,1,0
1 season,,MIN,NBA,,36,856,.403,17.2,.438,.233,.071,.085,.049,.562,.540,.667,.300,.333,.643,.296,.194,.000,0,.511,.113,.222,0,0
1 season,,WAS,NBA,,15,378,.431,17.2,.515,.192,.100,.108,.115,.485,.478,.760,.231,.286,.400,.381,.219,.000,0,.500,.079,.000,0,0
