Season,Team,Lg,Salary
2014-15,Miami Heat,NBA,"$1,238,640"
2015-16,Orlando Magic,NBA,"$1,294,440"
2016-17,Portland Trail Blazers,NBA,"$1,350,120"
2017-18,Portland Trail Blazers,NBA,"$2,361,360"
2018-19,Brooklyn Nets,NBA,"$1,942,422"
Career,(may be incomplete),,"$8,186,982"
