,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,22,IND,NBA,SF,4,10,.750,9.3,1.000,.500,.000,.250,.250,.000,.750,1.000,,.000,1.000,,1.000,.250,1,,,,0,0
2016-17,23,IND,NBA,SF,3,31,1.000,12.5,.667,.167,.333,.000,.167,.333,1.000,1.000,1.000,,1.000,1.000,.500,.000,0,1.000,1.000,1.000,0,0
2017-18,24,IND,NBA,SF,2,6,1.000,9.0,1.000,.000,1.000,.000,.000,.000,1.000,,1.000,,,,.000,.000,0,,,,0,0
2018-19,25,DET,NBA,SF,3,36,.267,19.0,.467,.200,.133,.067,.067,.533,.429,.667,.000,1.000,.000,.125,.333,.133,2,1.000,.250,.000,1,0
Career,,,NBA,,12,83,.538,15.6,.615,.231,.192,.077,.115,.385,.688,.833,.600,.500,.667,.300,.545,.115,3,1.000,.400,.500,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,9,47,.909,11.0,.818,.273,.273,.091,.182,.182,.889,1.000,1.000,.000,1.000,1.000,.625,.091,1,1.000,1.000,1.000,0,0
1 season,,DET,NBA,,3,36,.267,19.0,.467,.200,.133,.067,.067,.533,.429,.667,.000,1.000,.000,.125,.333,.133,2,1.000,.250,.000,1,0
