,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,21,TOT,NBA,SG-SF,35,261,11%,56%,31%,3%,,+4.1,+14.1,3,4,7,3,10,0,28,0,3
2014-15,21,MIN,NBA,SG,25,108,2%,62%,29%,7%,,+5.4,+15.4,1,2,4,0,6,0,7,0,1
2014-15,21,PHI,NBA,SF,10,153,17%,52%,32%,,,+3.3,+13.2,2,2,3,3,4,0,21,0,2
2015-16,22,IND,NBA,SF,45,508,2%,79%,19%,,,-3.5,-6.1,8,7,12,0,20,1,57,4,14
2016-17,23,IND,NBA,SF,69,1427,,51%,49%,,,-2.0,-2.9,15,18,38,2,29,2,113,9,18
2017-18,24,IND,NBA,SF,23,338,,4%,95%,1%,,+0.5,-1.2,2,2,9,0,6,2,37,1,5
2018-19,25,DET,NBA,SF,47,610,,1%,69%,30%,,-0.9,-0.6,7,9,23,0,17,4,56,3,14
2019-20,26,TOT,NBA,SF,60,1743,,13%,75%,12%,,-7.8,-6.1,25,18,57,5,37,3,235,6,41
2019-20,26,GSW,NBA,SF,48,1516,,15%,75%,11%,,-8.9,-0.2,25,18,46,3,32,2,206,5,35
2019-20,26,PHI,NBA,SF,12,227,,4%,80%,17%,,+0.1,-2.3,0,0,11,2,5,1,29,1,6
Career,,,NBA,,279,4887,1%,31%,60%,8%,,-3.6,-3.1,60,58,146,10,119,12,526,23,95
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,137,2273,,50%,49%,,,-2.0,-3.3,25,27,59,2,55,5,207,14,37
1 season,,GSW,NBA,,48,1516,,15%,75%,11%,,-8.9,-0.2,25,18,46,3,32,2,206,5,35
1 season,,DET,NBA,,47,610,,1%,69%,30%,,-0.9,-0.6,7,9,23,0,17,4,56,3,14
1 season,,MIN,NBA,,25,108,2%,62%,29%,7%,,+5.4,+15.4,1,2,4,0,6,0,7,0,1
2 seasons,,PHI,NBA,,22,380,7%,23%,60%,10%,,+1.3,+4.0,2,2,14,5,9,1,50,1,8
