,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,CHI,NBA,SG,3,4,2%,14%,85%,,,-80.4,-79.4,0,0,0,0,0,0,0,0,0
2012-13,23,CHI,NBA,SF,12,490,,28%,73%,,,-9.9,-15.8,11,4,15,1,21,1,70,5,6
2013-14,24,CHI,NBA,SG,5,218,,64%,36%,,,-6.9,-15.8,1,1,7,1,9,0,25,1,5
2014-15,25,CHI,NBA,SG,12,506,,82%,18%,,,+4.7,+12.5,12,5,15,2,31,0,87,7,15
2016-17,27,CHI,NBA,SF,6,239,,36%,63%,1%,,-8.9,-7.9,7,5,4,3,18,0,63,4,6
2017-18,28,MIN,NBA,SG,5,170,,55%,26%,19%,,-3.6,+19.9,3,2,3,0,6,1,50,1,6
2018-19,29,PHI,NBA,SF,12,421,,16%,83%,1%,,+10.8,+29.6,13,1,9,6,31,0,153,8,5
Career,,,NBA,,55,2048,,46%,52%,2%,,-1.2,+4.3,47,18,53,13,116,2,448,26,43
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,CHI,NBA,,38,1457,,53%,46%,,,-4.4,-4.8,31,15,41,7,79,1,245,17,32
1 season,,PHI,NBA,,12,421,,16%,83%,1%,,+10.8,+29.6,13,1,9,6,31,0,153,8,5
1 season,,MIN,NBA,,5,170,,55%,26%,19%,,-3.6,+19.9,3,2,3,0,6,1,50,1,6
